,Unnamed: 0,book_id,authors,original_publication_year,title,language_code,image_url,small_image_url
1055,1055,1056,Max Brooks,2004.0,The Zombie Survival Guide: Complete Protection from the Living Dead,eng,https://images.gr-assets.com/books/1320562270m/535441.jpg,https://images.gr-assets.com/books/1320562270s/535441.jpg
1056,1056,1057,John Grisham,1999.0,The Testament,eng,https://images.gr-assets.com/books/1403174228m/5348.jpg,https://images.gr-assets.com/books/1403174228s/5348.jpg
1057,1057,1058,Agatha Christie,1930.0,"Murder at the Vicarage (Miss Marple, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1058,1058,1059,Margaret Peterson Haddix,1998.0,"Among the Hidden (Shadow Children, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1059,1059,1060,Michael Pollan,2007.0,In Defense of Food: An Eater's Manifesto,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1060,1060,1061,Elizabeth George Speare,1958.0,The Witch of Blackbird Pond,en-US,https://images.gr-assets.com/books/1345499790m/703292.jpg,https://images.gr-assets.com/books/1345499790s/703292.jpg
1061,1061,1062,Kiera Cass,2015.0,"The Heir (The Selection, #4)",eng,https://images.gr-assets.com/books/1422993526m/22918050.jpg,https://images.gr-assets.com/books/1422993526s/22918050.jpg
1062,1062,1063,Sophie Kinsella,2002.0,"Shopaholic Ties the Knot (Shopaholic, #3)",eng,https://images.gr-assets.com/books/1371383294m/9419.jpg,https://images.gr-assets.com/books/1371383294s/9419.jpg
1063,1063,1064,"Wilkie Collins, Matthew Sweet",1859.0,The Woman in White,eng,https://images.gr-assets.com/books/1295661017m/5890.jpg,https://images.gr-assets.com/books/1295661017s/5890.jpg
1064,1064,1065,"Robert Galbraith, J.K. Rowling",2015.0,"Career of Evil (Cormoran Strike, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1065,1065,1066,Jenny Han,2009.0,"The Summer I Turned Pretty (Summer, #1)",en-US,https://images.gr-assets.com/books/1361666855m/5821978.jpg,https://images.gr-assets.com/books/1361666855s/5821978.jpg
1066,1066,1067,Janet Evanovich,1998.0,"Four to Score (Stephanie Plum, #4)",en-US,https://images.gr-assets.com/books/1311983211m/6422.jpg,https://images.gr-assets.com/books/1311983211s/6422.jpg
1067,1067,1068,James McBride,1996.0,The Color of Water: A Black Man's Tribute to His White Mother,en-US,https://images.gr-assets.com/books/1401311300m/29209.jpg,https://images.gr-assets.com/books/1401311300s/29209.jpg
1068,1068,1069,"Steven D. Levitt, Stephen J. Dubner",2009.0,"SuperFreakonomics: Global Cooling, Patriotic Prostitutes And Why Suicide Bombers Should Buy Life Insurance",en-US,https://images.gr-assets.com/books/1308117804m/6402364.jpg,https://images.gr-assets.com/books/1308117804s/6402364.jpg
1069,1069,1070,Karen Marie Moning,2006.0,"Darkfever (Fever, #1)",eng,https://images.gr-assets.com/books/1392579949m/112750.jpg,https://images.gr-assets.com/books/1392579949s/112750.jpg
1070,1070,1071,Terry Goodkind,1995.0,"Stone of Tears (Sword of Truth, #2)",en-US,https://images.gr-assets.com/books/1478930875m/234184.jpg,https://images.gr-assets.com/books/1478930875s/234184.jpg
1071,1071,1072,Emily Giffin,2010.0,Heart of the Matter,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1072,1072,1073,"William Makepeace Thackeray, John Carey",1847.0,Vanity Fair,eng,https://images.gr-assets.com/books/1344386439m/5797.jpg,https://images.gr-assets.com/books/1344386439s/5797.jpg
1073,1073,1074,Kurt Vonnegut Jr.,1959.0,The Sirens of Titan,en-GB,https://images.gr-assets.com/books/1419363185m/4982.jpg,https://images.gr-assets.com/books/1419363185s/4982.jpg
1074,1074,1075,"Stephen King, Dominique Dill",1992.0,Dolores Claiborne,fre,https://images.gr-assets.com/books/1394213480m/10625.jpg,https://images.gr-assets.com/books/1394213480s/10625.jpg
1075,1075,1076,Cynthia D'Aprix Sweeney,2016.0,The Nest,eng,https://images.gr-assets.com/books/1461354827m/25781157.jpg,https://images.gr-assets.com/books/1461354827s/25781157.jpg
1076,1076,1077,"Bill Willingham, Lan Medina, Steve Leialoha, Craig Hamilton, James Jean",2001.0,"Fables, Vol. 1: Legends in Exile",eng,https://images.gr-assets.com/books/1375392441m/21326.jpg,https://images.gr-assets.com/books/1375392441s/21326.jpg
1077,1077,1078,David    Allen,2001.0,Getting Things Done: The Art of Stress-Free Productivity,en-GB,https://images.gr-assets.com/books/1312474060m/1633.jpg,https://images.gr-assets.com/books/1312474060s/1633.jpg
1078,1078,1079,James Redfield,1993.0,"The Celestine Prophecy (Celestine Prophecy, #1)",en-US,https://images.gr-assets.com/books/1341360412m/13103.jpg,https://images.gr-assets.com/books/1341360412s/13103.jpg
1079,1079,1080,Huntley Fitzpatrick,2012.0,My Life Next Door,eng,https://images.gr-assets.com/books/1394240144m/12294652.jpg,https://images.gr-assets.com/books/1394240144s/12294652.jpg
1080,1080,1081,Ken Follett,2012.0,Winter of the World (The Century Trilogy #2),eng,https://images.gr-assets.com/books/1369453743m/12959233.jpg,https://images.gr-assets.com/books/1369453743s/12959233.jpg
1081,1081,1082,"Haruki Murakami, Philip Gabriel",2013.0,Colorless Tsukuru Tazaki and His Years of Pilgrimage,eng,https://images.gr-assets.com/books/1409000450m/19288239.jpg,https://images.gr-assets.com/books/1409000450s/19288239.jpg
1082,1082,1083,Alice Sebold,1999.0,Lucky,eng,https://images.gr-assets.com/books/1327190847m/82970.jpg,https://images.gr-assets.com/books/1327190847s/82970.jpg
1083,1083,1084,Virginia Woolf,1927.0,To the Lighthouse,eng,https://images.gr-assets.com/books/1346239665m/59716.jpg,https://images.gr-assets.com/books/1346239665s/59716.jpg
1084,1084,1085,Chetan Bhagat,2004.0,Five Point Someone,en-GB,https://images.gr-assets.com/books/1298571209m/105576.jpg,https://images.gr-assets.com/books/1298571209s/105576.jpg
1085,1085,1086,Laurell K. Hamilton,1993.0,"Guilty Pleasures (Anita Blake, Vampire Hunter, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1086,1086,1087,Markus Zusak,2002.0,I Am the Messenger,en-US,https://images.gr-assets.com/books/1398483261m/19057.jpg,https://images.gr-assets.com/books/1398483261s/19057.jpg
1087,1087,1088,"Thomas Hardy, Rosemarie Morgan, Shannon Russell",1874.0,Far from the Madding Crowd,eng,https://images.gr-assets.com/books/1388279695m/31463.jpg,https://images.gr-assets.com/books/1388279695s/31463.jpg
1088,1088,1089,Terry Pratchett,1987.0,"Equal Rites (Discworld, #3; Witches #1)",eng,https://images.gr-assets.com/books/1407706800m/34507.jpg,https://images.gr-assets.com/books/1407706800s/34507.jpg
1089,1089,1090,Mark Z. Danielewski,2000.0,House of Leaves,eng,https://images.gr-assets.com/books/1403889034m/24800.jpg,https://images.gr-assets.com/books/1403889034s/24800.jpg
1090,1090,1091,Patricia Cornwell,1993.0,"Cruel & Unusual (Kay Scarpetta, #4)",nl,https://images.gr-assets.com/books/1327865095m/85379.jpg,https://images.gr-assets.com/books/1327865095s/85379.jpg
1091,1091,1092,John Grisham,2013.0,Sycamore Row,eng,https://images.gr-assets.com/books/1375888633m/17288661.jpg,https://images.gr-assets.com/books/1375888633s/17288661.jpg
1092,1092,1093,"P.C. Cast, Kristin Cast",2011.0,"Awakened (House of Night, #8)",en-US,https://images.gr-assets.com/books/1307744664m/8652190.jpg,https://images.gr-assets.com/books/1307744664s/8652190.jpg
1093,1093,1094,Willa Cather,1918.0,My Ántonia,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1094,1094,1095,Susan Beth Pfeffer,2006.0,"Life As We Knew It (Last Survivors, #1)",eng,https://images.gr-assets.com/books/1328012816m/213753.jpg,https://images.gr-assets.com/books/1328012816s/213753.jpg
1095,1095,1096,"Jon Stewart, Ben Karlin, David Javerbaum, Rich Bloomquist, Steve Bodow, Tim Carvell, Eric Drysdale, J.R. Havlan, Scott Jacobson, Tom Johnson, Rob Kutner, Chris Regan, Jason Reich, Jason Ross, Stephen Colbert, Samantha Bee, Rob Corddry, Brendan Hay, Ed Helms",2004.0,America (The Book): A Citizen's Guide to Democracy Inaction,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1096,1096,1097,"Don Piper, Cecil Murphey",2004.0,90 Minutes in Heaven: A True Story of Death and Life,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1097,1097,1098,Nicholas Sparks,2012.0,The Longest Ride,eng,https://images.gr-assets.com/books/1367536453m/17407748.jpg,https://images.gr-assets.com/books/1367536453s/17407748.jpg
1098,1098,1099,"Lao Tzu, Gia-Fu Feng, Jane English, Chungliang Al Huang, Rowena Pattee Kryder, Toinette Lippe",-300.0,Tao Te Ching,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1099,1099,1100,Jeffrey Archer,1979.0,"Kane and Abel (Kane and Abel, #1)",en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1100,1100,1101,Jodi Picoult,2008.0,Change of Heart,en-US,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1101,1101,1102,Augusten Burroughs,2003.0,Dry,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1102,1102,1103,James Patterson,2001.0,Sam's Letters to Jennifer,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1103,1103,1104,E.L. James,2015.0,"Grey (Fifty Shades, #4)",en-GB,https://images.gr-assets.com/books/1433182986m/25644601.jpg,https://images.gr-assets.com/books/1433182986s/25644601.jpg
1104,1104,1105,Frank Herbert,1969.0,Dune Messiah (Dune Chronicles #2),eng,https://images.gr-assets.com/books/1392528394m/106.jpg,https://images.gr-assets.com/books/1392528394s/106.jpg
1105,1105,1106,C.S. Lewis,1945.0,The Great Divorce,en-US,https://images.gr-assets.com/books/1166805741m/17267.jpg,https://images.gr-assets.com/books/1166805741s/17267.jpg
1106,1106,1107,Jennifer Weiner,2004.0,Little Earthquakes,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1107,1107,1108,"Hans Christian Andersen, Lily Owens, Arthur Rackham, Hans Richter",1835.0,The Complete Fairy Tales,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1108,1108,1109,Mark Cotta Vaz,2009.0,"New Moon: The Complete Illustrated Movie Companion (The Twilight Saga: The Official Illustrated Movie Companion, #2)",en-US,https://images.gr-assets.com/books/1343724104m/6466909.jpg,https://images.gr-assets.com/books/1343724104s/6466909.jpg
1109,1109,1110,Colleen Hoover,2014.0,"Maybe Someday (Maybe, #1)",eng,https://images.gr-assets.com/books/1421002815m/24445517.jpg,https://images.gr-assets.com/books/1421002815s/24445517.jpg
1110,1110,1111,Jane Green,1999.0,Mr. Maybe,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1111,1111,1112,L.M. Montgomery,1915.0,"Anne of the Island (Anne of Green Gables, #3)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1112,1112,1113,"Friedrich Nietzsche, Walter Kaufmann",1883.0,Thus Spoke Zarathustra,eng,https://images.gr-assets.com/books/1480901846m/51893.jpg,https://images.gr-assets.com/books/1480901846s/51893.jpg
1113,1113,1114,"Elizabeth Gaskell, Alan Shelston",1854.0,North and South,eng,https://images.gr-assets.com/books/1349633381m/156538.jpg,https://images.gr-assets.com/books/1349633381s/156538.jpg
1114,1114,1115,Jaycee Dugard,2011.0,A Stolen Life,en-US,https://images.gr-assets.com/books/1327928284m/11330361.jpg,https://images.gr-assets.com/books/1327928284s/11330361.jpg
1115,1115,1116,Amish Tripathi,2010.0,"The Immortals of Meluha (Shiva Trilogy, #1)",eng,https://images.gr-assets.com/books/1334659192m/7913305.jpg,https://images.gr-assets.com/books/1334659192s/7913305.jpg
1116,1116,1117,Michael Crichton,1995.0,"The Lost World (Jurassic Park, #2)",eng,https://images.gr-assets.com/books/1386864575m/8650.jpg,https://images.gr-assets.com/books/1386864575s/8650.jpg
1117,1117,1118,Lauren Oliver,2013.0,"Requiem (Delirium, #3)",eng,https://images.gr-assets.com/books/1340992438m/9593913.jpg,https://images.gr-assets.com/books/1340992438s/9593913.jpg
1118,1118,1119,Robert Jordan,1996.0,"A Crown of Swords (Wheel of Time, #7)",eng,https://images.gr-assets.com/books/1358542379m/13890.jpg,https://images.gr-assets.com/books/1358542379s/13890.jpg
1119,1119,1120,"Aesop, Laura Harris, Laura Gibbs",-560.0,Aesop's Fables,eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1120,1120,1121,Cormac McCarthy,1985.0,"Blood Meridian, or the Evening Redness in the West",eng,https://images.gr-assets.com/books/1453995760m/394535.jpg,https://images.gr-assets.com/books/1453995760s/394535.jpg
1121,1121,1122,Becca Fitzpatrick,2012.0,"Finale (Hush, Hush, #4)",eng,https://images.gr-assets.com/books/1362408156m/12751687.jpg,https://images.gr-assets.com/books/1362408156s/12751687.jpg
1122,1122,1123,Stephen King,1985.0,Skeleton Crew,eng,https://images.gr-assets.com/books/1271861632m/13440.jpg,https://images.gr-assets.com/books/1271861632s/13440.jpg
1123,1123,1124,Chuck Palahniuk,2002.0,Lullaby,eng,https://images.gr-assets.com/books/1327268513m/22206.jpg,https://images.gr-assets.com/books/1327268513s/22206.jpg
1124,1124,1125,Chetan Bhagat,2009.0,2 States: The Story of My Marriage,eng,https://images.gr-assets.com/books/1255292027m/6969361.jpg,https://images.gr-assets.com/books/1255292027s/6969361.jpg
1125,1125,1126,"Matsuri Hino, Tomo Kimura",2005.0,"Vampire Knight, Vol. 1 (Vampire Knight, #1)",eng,https://images.gr-assets.com/books/1329232329m/263145.jpg,https://images.gr-assets.com/books/1329232329s/263145.jpg
1126,1126,1127,Jim Butcher,2002.0,"Summer Knight (The Dresden Files, #4)",eng,https://images.gr-assets.com/books/1345557469m/91478.jpg,https://images.gr-assets.com/books/1345557469s/91478.jpg
1127,1127,1128,"Anne McCaffrey, Teodor Panasiński",1968.0,"Dragonflight (Dragonriders of Pern, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1128,1128,1129,"John D. Rateliff, J.R.R. Tolkien",2007.0,"The History of the Hobbit, Part One: Mr. Baggins",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1129,1129,1130,Colleen Hoover,2014.0,Ugly Love,eng,https://images.gr-assets.com/books/1399179135m/17788401.jpg,https://images.gr-assets.com/books/1399179135s/17788401.jpg
1130,1130,1131,Joanne Harris,1998.0,"Chocolat (Chocolat, #1)",eng,https://s.gr-assets.com/assets/nophoto/book/111x148-bcc042a9c91a29c1d680899eff700a03.png,https://s.gr-assets.com/assets/nophoto/book/50x75-a91bf249278a81aabab721ef782c4a74.png
1131,1131,1132,Jay Anson,1977.0,The Amityville Horror,eng,https://images.gr-assets.com/books/1306079371m/293101.jpg,https://images.gr-assets.com/books/1306079371s/293101.jpg
1132,1132,1133,Michael Ondaatje,1992.0,The English Patient,eng,https://images.gr-assets.com/books/1320527907m/11713.jpg,https://images.gr-assets.com/books/1320527907s/11713.jpg
1133,1133,1134,Sylvain Reynard,2012.0,"Gabriel's Rapture (Gabriel's Inferno, #2)",eng,https://images.gr-assets.com/books/1343962380m/13639050.jpg,https://images.gr-assets.com/books/1343962380s/13639050.jpg
1134,1134,1135,"James Joyce, Jeri Johnson",1914.0,Dubliners,eng,https://images.gr-assets.com/books/1334138184m/11012.jpg,https://images.gr-assets.com/books/1334138184s/11012.jpg
1135,1135,1136,Colum McCann,2009.0,Let the Great World Spin,en-US,https://images.gr-assets.com/books/1474988022m/5941033.jpg,https://images.gr-assets.com/books/1474988022s/5941033.jpg
1136,1136,1137,Eoin Colfer,2003.0,"The Eternity Code (Artemis Fowl, #3)",eng,https://images.gr-assets.com/books/1327945417m/227865.jpg,https://images.gr-assets.com/books/1327945417s/227865.jpg
1137,1137,1138,Harlan Coben,2001.0,Tell No One,eng,https://images.gr-assets.com/books/1421365049m/43933.jpg,https://images.gr-assets.com/books/1421365049s/43933.jpg
1138,1138,1139,Stephen King,1987.0,The Tommyknockers,eng,https://images.gr-assets.com/books/1394210331m/17660.jpg,https://images.gr-assets.com/books/1394210331s/17660.jpg
1139,1139,1140,Rachel Hawkins,2010.0,"Hex Hall (Hex Hall, #1)",eng,https://images.gr-assets.com/books/1368393885m/5287473.jpg,https://images.gr-assets.com/books/1368393885s/5287473.jpg
1140,1140,1141,Austin Kleon,2010.0,Steal Like an Artist: 10 Things Nobody Told You About Being Creative,en-US,https://images.gr-assets.com/books/1404576602m/13099738.jpg,https://images.gr-assets.com/books/1404576602s/13099738.jpg
