,goodreads_book_id,tag_id,count
167505,24384,6895,261
167511,24384,2580,132
167512,24384,33114,121
167535,24384,21437,35
167555,24384,28108,20
167676,24408,18367,10
167697,24408,25152,7
167702,24431,33114,1268
167712,24431,33009,196
167720,24431,31014,67
167724,24431,6828,53
167743,24431,28321,29
167750,24431,6857,23
167786,24431,11595,15
167787,24431,10210,15
167792,24431,32973,15
167841,24472,20849,20
167865,24472,22689,12
167866,24472,10197,12
167873,24472,30521,11
167904,24475,21773,143
167914,24475,27669,16
167920,24475,7275,11
167952,24475,22545,4
167956,24475,25149,4
167962,24475,7658,4
167976,24475,28582,3
167978,24475,7866,3
167989,24475,31528,2
168020,24476,9221,7
168024,24476,7275,7
168034,24476,31656,4
168040,24476,12680,4
168064,24476,20849,2
168104,24494,13561,88
168136,24494,33114,12
168166,24494,1128,5
168172,24494,14764,4
168194,24494,19083,3
168214,24580,6888,18
168220,24580,17124,11
168249,24580,25234,5
168255,24580,16805,5
168260,24580,3389,4
168305,24583,1691,1039
168323,24583,15048,280
168336,24583,7478,160
168348,24583,7422,125
168372,24583,24960,77
168374,24583,28204,73
168436,24687,18970,18
168451,24687,1768,12
168492,24687,4971,7
168508,24724,1938,42
168581,24724,18051,4
168591,24724,22689,3
168622,24731,4985,26
168660,24731,24840,9
168674,24731,14764,7
168687,24731,25145,6
168694,24731,14064,5
168699,24731,11749,5
168712,24761,30464,106
168780,24761,3371,9
168798,24761,32688,8
168825,24765,20774,137
168840,24765,33023,80
168842,24765,10210,78
168846,24765,31422,72
168876,24765,11497,40
168915,24766,29452,86
168934,24766,32586,25
168989,24766,30860,10
169014,24767,22743,71
169032,24767,15169,16
169051,24767,26816,11
169062,24767,33113,9
169087,24767,7924,7
169095,24767,32099,6
169160,24768,6828,52
169192,24768,29457,37
169212,24769,29011,74
169231,24769,29464,18
169247,24769,33113,12
169255,24769,18054,10
169256,24769,33035,10
169265,24769,20774,8
169274,24769,11550,7
169278,24769,31557,7
169289,24769,24993,6
169314,24770,26138,762
169354,24770,20849,124
169395,24770,1128,74
169428,24779,10731,38
169452,24779,10210,18
169471,24779,6949,13
169482,24779,6909,11
169485,24779,19980,11
169498,24779,7484,9
169508,24780,27199,284
169509,24780,6857,249
169516,24780,5207,152
169592,24780,27412,18
169594,24780,19980,18
169614,24781,5207,97
169626,24781,21474,49
169659,24781,6976,20
169671,24781,27403,15
169705,24782,6953,210
169714,24782,5207,87
169718,24782,16799,60
169739,24782,22034,25
169743,24782,6829,22
169789,24782,3379,10
169795,24782,32038,10
169798,24782,17090,9
169808,24784,8717,168
169809,24784,22743,167
169819,24784,6895,75
169827,24784,7404,58
169849,24784,33012,25
169863,24784,27403,22
169866,24784,30521,19
169939,24790,10210,13
169952,24790,11505,9
169963,24790,26216,8
170007,24796,5207,79
170009,24796,26138,53
170011,24796,4949,44
170015,24796,17639,29
170070,24796,17644,8
170073,24796,26126,7
170079,24796,11590,6
170123,24800,26837,110
170163,24800,28300,47
170164,24800,2313,45
170169,24800,20731,43
170195,24800,32080,32
170232,24807,31505,6
170258,24807,9477,3
170271,24807,28584,3
170316,24812,7806,39
170323,24812,6857,30
170358,24812,13564,10
170404,24813,22743,118
170452,24813,6829,8
170467,24813,6960,6
170484,24813,19983,5
170502,24814,15048,334
170551,24814,1128,9
170581,24814,487,6
170593,24814,13597,5
170605,24815,11557,103
170641,24815,17129,15
170644,24815,18045,14
170651,24815,20774,10
170679,24815,33165,6
170749,24816,27535,11
170776,24816,7769,6
170786,24816,7847,5
170800,24818,30574,4265
170825,24818,13528,24
170832,24818,15285,16
170834,24818,27199,15
170845,24818,4044,11
170855,24818,22689,8
170897,24818,31951,4
170920,24830,18367,69
170929,24830,11370,56
170947,24830,20849,30
170970,24830,20774,20
171036,24861,26735,25
171089,24861,14293,10
171109,24870,26785,119
171129,24870,26836,19
171137,24870,20849,12
171172,24870,1654,6
171192,24870,13940,5
171203,24929,8717,208
171205,24929,5207,97
171222,24929,18045,19
171232,24929,26842,14
171245,24929,17213,9
171255,24929,3392,7
171259,24929,12940,7
171279,24929,5444,5
171313,24937,11152,12
171317,24937,25562,11
171336,24937,1659,6
171378,24937,25153,2
171402,24938,8717,20
171403,24938,20706,14
171433,24938,1078,1
171466,24938,25271,1
171478,24938,11101,1
171505,24963,11557,148
171539,24963,10197,24
171569,24963,20849,12
171572,24963,6909,12
171586,24963,33023,11
171637,24965,11928,13
171671,24965,7423,7
171716,24983,28300,99
171727,24983,14988,66
171744,24983,10210,40
171779,24983,9638,21
171786,24983,21249,18
171792,24983,10093,16
171798,24983,10094,15
171821,25014,21187,16
171835,25014,392,8
171895,25014,21732,3
171906,25017,13054,78
171918,25017,3392,24
171940,25017,1416,9
171952,25017,3218,7
171957,25017,30521,6
171959,25017,603,6
171963,25017,30693,6
171981,25017,617,5
171991,25017,25562,4
172019,25019,18243,73
172020,25019,14487,70
172026,25019,11743,54
172042,25019,4985,35
172043,25019,19788,35
172071,25019,15169,21
172082,25019,20939,19
172101,25051,6953,455
172183,25051,6834,10
172186,25051,3392,9
172211,25052,11557,37
172212,25052,17129,34
172213,25052,22743,29
172246,25052,24960,6
172284,25052,3371,3
172338,25053,25034,7
172368,25053,11513,4
172384,25053,10397,3
172387,25053,12323,3
172397,25053,25158,3
172409,25078,23931,60
172417,25078,29382,20
172426,25078,15536,11
172442,25078,28038,7
172458,25078,25161,5
172492,25078,16651,3
172502,25099,7778,2457
172563,25099,26897,27
172581,25099,10197,21
172585,25099,31831,21
172587,25099,7843,20
172624,25100,18045,84
172632,25100,1642,51
172640,25100,7824,38
172650,25100,25093,29
172654,25100,13550,28
172657,25100,25152,26
172674,25100,27438,21
172692,25100,27412,16
172706,25101,11743,448
172724,25101,31830,73
172739,25101,27176,34
172744,25101,25093,29
172755,25101,7836,25
172759,25101,9080,24
172771,25101,20774,18
172833,25102,29011,39
172843,25102,5481,27
172845,25102,25093,26
172932,25103,7743,35
172970,25103,13550,14
172972,25103,21306,14
173024,25104,5207,57
173034,25104,7743,29
173043,25104,11370,22
173052,25104,9080,19
173064,25104,7750,15
173081,25104,13552,11
173105,25105,11557,461
173126,25105,31617,48
173159,25105,25150,17
173166,25105,8922,15
173191,25105,25167,11
173229,25106,30521,40
173266,25106,7760,16
173277,25106,26837,14
173281,25106,25151,13
173342,25148,19524,3
173349,25148,8069,3
173364,25148,2294,2
173368,25148,1416,2
173371,25148,32080,2
173376,25148,8922,2
173394,25148,17508,1
173398,25148,21972,1
173416,25176,9336,15
173437,25176,8427,6
173467,25176,18284,3
173484,25176,20951,3
173495,25176,12868,2
173529,25179,4949,73
173548,25179,29452,40
173557,25179,603,34
173577,25179,24996,23
173578,25179,19524,23
173580,25179,20849,22
173587,25179,14370,21
173591,25179,15285,20
173623,25190,20849,17
173642,25190,12948,10
173647,25190,17304,10
173664,25190,25148,7
173681,25190,27384,6
173696,25190,25798,5
173785,25200,6438,10
173789,25200,24999,9
173813,25295,22753,14
173826,25295,11590,4
173833,25295,11396,4
173835,25295,14306,4
173856,25295,22352,2
173867,25295,22376,2
173868,25295,6122,2
173870,25295,9848,2
173887,25295,22715,2
173897,25295,9871,2
173910,25307,22743,49
173925,25307,15861,14
173990,25307,19530,4
174106,25347,5207,39
174122,25347,20849,13
174138,25347,20774,8
174159,25347,22352,5
174188,25347,7074,4
174202,25350,11743,281
174208,25350,11305,130
174209,25350,7203,94
174231,25350,1659,40
174234,25350,30241,36
174250,25350,25152,25
174314,25354,28218,64
174318,25354,8055,50
174319,25354,12948,47
174328,25354,11665,34
174329,25354,19742,33
174354,25354,11673,19
174397,25354,9602,10
174398,25354,8069,10
174403,25365,11557,362
174418,25365,4949,52
174484,25365,10093,9
174487,25365,25146,9
174495,25365,9477,8
174536,25373,25151,49
174579,25373,11497,22
174593,25373,25144,21
174596,25373,27766,20
174601,25378,20673,441
174610,25378,26246,59
174625,25378,30521,18
174649,25378,20693,9
174665,25378,1128,6
174687,25378,21274,5
174693,25378,26262,5
174712,25403,26680,44
174715,25403,30521,36
174716,25403,33777,30
174721,25403,18045,18
174804,25460,21773,212
174809,25460,8150,94
174837,25460,13662,30
174848,25460,30521,24
174855,25460,1669,23
174875,25460,23040,18
174876,25460,12238,18
174898,25460,24989,14
174915,25657,22034,14
174943,25657,18326,5
174966,25657,20774,3
174975,25657,12940,3
175047,25669,30693,10
175048,25669,14064,9
175076,25669,5768,6
175085,25669,27556,5
175093,25669,14643,5
175138,25698,15758,20
175182,25698,5953,10
175247,25790,14361,2
175249,25790,3045,2
175251,25790,21011,2
175253,25790,16674,2
175286,25790,3121,1
175287,25790,24040,1
175303,25807,20939,352
175307,25807,8717,155
175315,25807,251,64
175320,25807,20292,43
175331,25807,3371,29
175460,25955,25151,3
175465,25955,25506,3
175473,25955,15362,3
175495,25955,24410,2
175515,26023,22743,23
175529,26023,19738,14
175555,26023,1128,6
175601,26046,26138,1069
175610,26046,27199,150
175635,26046,20774,26
175652,26046,26785,15
175657,26046,23037,14
175662,26046,21840,13
175666,26046,14467,12
175685,26046,22733,10
175709,26050,8055,115
175725,26050,3371,26
175731,26050,17213,19
175786,26050,27951,7
175797,26050,18795,6
175852,26085,603,6
175881,26085,13550,4
175883,26085,29008,4
175929,26097,11978,10
175940,26097,26126,6
175976,26097,25149,3
175996,26097,10903,2
176010,26101,17475,30
176026,26101,18045,14
176035,26101,10197,9
176059,26101,8634,6
176068,26101,7654,5
176088,26101,8070,4
176092,26101,25152,3
176155,26114,21111,8
176181,26114,15424,6
176182,26114,450,6
176191,26114,31141,5
176236,26123,24401,7
176241,26123,30263,7
176256,26123,23323,5
176258,26123,17807,5
176285,26123,22545,3
176306,26324,27095,56
176334,26324,24481,8
176337,26324,3379,7
176358,26324,10549,5
176374,26324,21348,4
176375,26324,10762,4
176387,26324,17807,3
176417,26329,5207,43
176427,26329,3389,27
176431,26329,3371,24
176461,26329,24524,13
176478,26329,26735,10
176492,26329,23978,9
176501,26435,8717,540
176539,26435,15169,19
176555,26435,923,13
176580,26435,3379,8
176581,26435,27095,8
176594,26435,24999,7
176615,26506,28616,17
176617,26506,9886,16
176654,26506,32586,4
176665,26506,9738,3
176669,26506,11243,3
176698,26506,9384,2
176719,26581,10824,4
176731,26581,5090,2
176742,26581,11644,2
176743,26581,11798,2
176748,26581,13792,2
176768,26581,19863,1
176780,26581,33201,1
176794,26581,26169,1
176822,26582,8922,48
176846,26582,3389,23
176852,26582,12869,22
176854,26582,9484,21
176869,26582,25151,15
176882,26582,14064,13
176911,26596,11590,13
176969,26596,7422,2
176983,26596,5406,2
176986,26596,6046,2
176999,26596,28588,2
177011,26599,30521,20
177018,26599,11743,11
177061,26599,22376,3
177109,26661,4385,26
177118,26661,22743,11
177122,26661,4433,9
177205,26722,20213,102
177210,26722,10866,57
177221,26722,20214,27
177233,26722,7303,16
177236,26722,30521,14
177248,26722,28479,10
177254,26722,10197,8
177261,26722,27535,6
177308,26999,15067,131
177318,26999,31617,52
177326,26999,1659,41
177401,27000,8717,380
177433,27000,24771,28
177437,27000,30521,25
177460,27000,11376,18
177471,27000,25151,15
177481,27000,26771,14
177490,27000,27403,13
177495,27000,1416,12
177501,27001,11305,542
177546,27001,8067,27
177551,27001,5090,26
177554,27001,30521,25
177571,27001,25146,16
177600,27002,30574,2466
177603,27002,20939,340
177633,27002,18367,29
177652,27002,5090,19
177665,27002,26894,15
177668,27002,10210,14
177685,27002,20287,11
177688,27002,2186,11
177694,27002,941,9
177701,27003,11305,3538
177708,27003,27199,584
177726,27003,31617,143
177739,27003,26894,96
177744,27003,20994,89
177760,27003,5090,52
177779,27003,12663,46
177790,27003,25147,41
177804,27037,5207,120
177819,27037,2424,37
177837,27037,25704,25
177882,27037,7478,13
177886,27037,27131,13
177934,27126,32586,16
177942,27126,27535,14
177943,27126,9484,14
177945,27126,22753,13
177996,27126,32726,7
178030,27208,248,24
178034,27208,12680,22
178046,27208,7404,16
178050,27208,23471,14
178104,27252,4949,465
178153,27252,30672,14
178163,27252,25148,12
178175,27252,617,11
178253,27266,22977,35
178265,27266,23796,29
178274,27266,25151,27
178277,27266,3379,26
178304,27297,21689,275
178328,27297,20849,17
178341,27297,10197,11
178347,27297,7438,10
178398,27297,14036,5
178428,27298,5051,10
178507,27323,16203,280
178514,27323,5207,99
178518,27323,16651,64
178521,27323,7404,55
178524,27323,18367,45
178528,27323,923,39
178531,27323,22753,32
178537,27323,20047,27
178539,27323,20054,23
178575,27323,10197,11
178580,27323,26752,11
178605,27333,7457,272
178606,27333,21195,254
178673,27333,12315,10
178676,27333,21739,10
178755,27397,12955,4
178760,27397,2277,3
178776,27397,487,3
178795,27397,24977,3
178810,27398,14487,28
178880,27398,9886,2
178889,27398,21815,2
178909,27494,23831,124
178915,27494,23471,77
178921,27494,23816,57
178935,27494,1642,32
178939,27494,10644,29
178942,27494,20774,27
178951,27494,18318,22
178963,27494,9477,19
178970,27494,20731,18
179005,27523,11305,231
179009,27523,25685,197
179017,27523,28341,68
179026,27523,30437,59
179047,27523,26785,24
179052,27523,22944,20
179063,27523,7144,16
179104,27525,17847,120
179113,27525,11305,42
179116,27525,25690,33
179121,27525,28341,18
179149,27525,27535,7
179161,27525,31557,6
179166,27525,17845,6
179274,27526,605,5
179291,27526,24053,4
179305,27528,17847,143
179314,27528,30437,55
179337,27528,26837,15
179368,27528,4209,8
179389,27528,20781,5
179419,27530,2768,29
179423,27530,1642,23
179431,27530,10595,16
179432,27530,1691,14
179435,27530,15626,13
179442,27530,30521,10
179445,27530,3371,9
179470,27530,5180,6
179473,27530,7202,6
179475,27530,30431,6
179484,27530,22944,5
179510,27712,5207,343
179518,27712,11590,198
179520,27712,6960,160
179527,27712,5105,109
179550,27712,15169,56
179562,27712,6829,48
179565,27712,25170,46
179567,27712,3371,43
179607,27822,30521,36
179623,27822,7404,18
179625,27822,26752,17
179630,27822,20849,15
179644,27822,30860,13
179650,27822,24681,12
179653,27822,25149,11
179690,27822,237,7
179733,27999,32366,11
179794,27999,31514,4
179818,28078,341,46
179899,28078,15917,8
179909,28116,12680,50
179914,28116,21773,33
179936,28116,9477,17
179943,28116,10210,14
179962,28116,2277,11
179974,28116,1333,11
179987,28116,5312,9
179999,28116,16029,8
180003,28184,1746,247
180052,28184,30521,8
180056,28184,20986,8
180057,28184,15698,8
180065,28184,18187,7
180071,28184,10210,6
180101,28186,11305,10652
180112,28186,25913,1634
180115,28186,6953,772
180120,28186,6857,522
180121,28186,18886,452
180158,28186,12680,178
180159,28186,20849,175
180230,28187,6895,429
180235,28187,33009,415
180237,28187,1540,392
180248,28187,25150,316
180260,28187,1542,271
180271,28187,15048,222
180304,28194,11305,2452
180334,28194,11370,150
180335,28194,16799,149
180338,28194,20849,130
180352,28194,30573,93
180368,28194,9367,61
180388,28194,8055,53
180394,28194,27535,52
180426,28195,17124,84
180429,28195,20849,78
180434,28195,15595,63
180445,28195,22689,53
180456,28195,19983,38
180463,28195,29316,34
180488,28195,2104,25
180504,28212,21773,413
180508,28212,18001,156
180510,28212,19634,71
180553,28212,3358,10
180578,28212,8706,7
180626,28239,31174,8
180647,28239,13053,4
180659,28239,31162,3
180662,28239,1709,3
180678,28239,4999,3
180724,28248,30667,15
180729,28248,15169,12
180730,28248,26897,12
180736,28248,12035,10
180738,28248,26842,9
180748,28248,3466,8
180804,28249,5207,185
180835,28249,11376,27
180864,28249,22689,16
180880,28249,20781,14
180939,28250,15169,18
180973,28250,29659,12
181037,28251,11290,19
181046,28251,13005,16
181049,28251,11643,15
181068,28251,20125,12
181088,28251,29316,9
181138,28351,6891,15
181142,28351,6995,13
181155,28351,6843,8
181159,28351,10644,7
181166,28351,25014,6
181174,28351,5140,6
181180,28351,14064,5
181193,28351,28770,5
181200,28381,30574,50062
181230,28381,18045,48
181232,28381,15048,46
181252,28381,13214,28
181272,28381,254,19
181313,28407,14487,83
181318,28407,21989,50
181327,28407,248,26
181360,28407,204,12
181365,28407,4037,11
181397,28407,199,8
181405,28481,11743,134
181431,28481,30521,14
181467,28481,29149,7
181468,28481,9160,7
181488,28481,25822,5
181490,28481,28300,5
181508,28482,10731,44
181511,28482,5207,29
181530,28482,11340,8
181542,28482,22689,6
181547,28482,26774,6
181570,28482,13962,4
181571,28482,23549,4
181596,28482,25220,3
181625,28483,32310,12
181632,28483,11340,9
181634,28483,9866,9
181646,28483,27535,6
181676,28483,6828,3
181725,28484,18045,10
181733,28484,10210,8
181763,28484,9160,5
181787,28484,32088,3
181791,28484,23549,3
181799,28484,15349,3
181819,28485,26897,18
181845,28485,11367,7
181869,28485,23549,5
181956,28507,11378,6
181968,28507,11590,4
181971,28507,17213,4
181982,28507,31656,3
182002,28541,26837,620
182009,28541,22743,194
182022,28541,1691,54
182031,28541,29452,35
182059,28541,11379,17
182085,28541,18680,12
182145,28547,20673,21
182150,28547,3392,19
182153,28547,11379,18
182172,28547,7852,12
182205,28553,23300,177
182209,28553,2651,133
182225,28553,29452,27
182244,28553,20774,17
182254,28553,11643,14
182258,28553,19566,13
182276,28553,11367,9
182278,28553,21892,9
182314,28568,16308,42
182322,28568,30386,25
182336,28568,25848,11
182364,28568,11978,6
182375,28568,25148,5
182377,28568,22333,5
182378,28568,22733,5
182457,28634,5051,8
182483,28634,11491,5
182488,28634,23026,5
182506,28635,8768,60
182514,28635,7457,26
182529,28635,33760,12
182557,28635,9886,5
182561,28635,18292,5
182598,28635,33984,3
182627,28676,1642,108
182639,28676,1659,74
182644,28676,20774,69
182659,28676,9638,48
182688,28676,11505,31
182693,28676,25150,30
182742,28689,7415,10
182756,28689,11314,7
182759,28689,10094,7
182764,28689,26838,7
182772,28689,13098,6
182791,28689,28283,5
182799,28689,28881,4
182804,28691,11743,103
182826,28691,3389,10
182846,28691,11505,5
182882,28691,20797,3
182894,28691,29145,3
182895,28691,12729,3
182912,28695,27199,62
182917,28695,26897,35
182944,28695,15169,11
182979,28695,22944,6
182983,28695,30768,6
183007,28698,14361,42
183014,28698,26897,17
